date,product_id,warehouse_id,demand,price,promotion_active,lead_time,supplier_delay,inventory_level,stockout
2026-03-19,18,1,32,26.85,0,24,0,89.69112469581924,0
2026-03-19,18,2,31,26.85,0,24,0,73.50421577623261,0
2026-03-19,18,3,33,26.85,0,24,0,54.246872804042255,0
2026-03-19,19,1,81,455.57,0,24,0,189.25993863806784,0
2026-03-19,19,2,83,455.57,0,24,0,194.64021076843161,0
2026-03-19,19,3,80,455.57,0,24,0,162.5930889273099,0
2026-03-19,20,1,37,136.8,0,25,0,103.73373106842921,0
2026-03-19,20,2,51,136.8,0,25,0,113.68679959008453,0
2026-03-19,20,3,57,136.8,0,25,0,140.117082376754,0
2026-03-19,21,1,64,334.64,0,6,0,187.02398470434613,0
2026-03-19,21,2,66,334.64,0,6,0,133.4428224691102,1
2026-03-19,21,3,70,334.64,0,6,0,65.99516256137551,0
2026-03-19,22,1,57,162.74,0,4,0,152.40576855737686,0
2026-03-19,22,2,65,162.74,0,4,0,78.88376272259333,0
2026-03-19,22,3,52,162.74,0,4,0,56.95891644872194,0
2026-03-19,23,1,56,264.83,0,13,0,132.42292864584394,0
2026-03-19,23,2,64,264.83,0,13,0,159.7751413629681,0
2026-03-19,23,3,72,264.83,0,13,0,37.077660537069505,1
2026-03-19,24,1,58,277.89,0,9,0,74.29698537085727,0
2026-03-19,24,2,68,277.89,0,9,0,126.9625761223509,0
2026-03-19,24,3,68,277.89,0,9,0,173.251285121307,0
2026-03-19,25,1,49,100.58,0,23,0,65.79596933130082,0
2026-03-19,25,2,49,100.58,0,23,0,48.59696089227252,0
2026-03-19,25,3,42,100.58,0,23,0,64.73393131505726,0
2026-03-19,26,1,85,485.1,0,36,8,241.29889712335367,0
2026-03-19,26,2,78,485.1,0,28,0,96.71120645585104,0
2026-03-19,26,3,85,485.1,0,28,0,135.96074240740887,0
2026-03-19,27,1,72,389.82,0,4,0,95.4161931885783,1
2026-03-19,27,2,69,389.82,0,4,0,77.91375872627736,0
2026-03-19,27,3,72,389.82,0,4,0,178.3669633976042,0
2026-03-19,28,1,84,470.35,0,2,0,240.8297710580888,0
2026-03-19,28,2,80,470.35,0,2,0,107.51099610194404,0
2026-03-19,28,3,83,470.35,0,2,0,162.75242258926073,0
2026-03-19,29,1,85,448.47,0,4,0,193.94124459628495,0
2026-03-19,29,2,74,448.47,0,4,0,150.91911493993956,0
2026-03-19,29,3,82,448.47,0,4,0,240.18607056573592,0
2026-03-19,30,1,63,302.97,0,6,0,72.26029087215163,0
2026-03-19,30,2,60,302.97,0,6,0,92.9672993392934,0
2026-03-19,30,3,69,302.97,0,6,0,51.72483445137249,0
2026-03-19,31,1,77,461.72,0,16,0,203.732410574445,0
2026-03-19,31,2,78,461.72,0,16,0,54.13820585191341,0
2026-03-19,31,3,88,461.72,0,16,0,252.22064034945856,0
2026-03-19,32,1,32,53.36,0,15,0,51.96918017954896,0
2026-03-19,32,2,38,53.36,0,15,0,69.34547248505315,0
2026-03-19,32,3,44,53.36,0,15,0,105.36417201209474,0
2026-03-19,33,1,45,106.03,0,4,0,28.70445044046905,0
2026-03-19,33,2,42,106.03,0,4,0,34.60243324894576,0
2026-03-19,33,3,47,106.03,0,4,0,74.7651608750513,0
2026-03-19,34,1,70,32.16,1,11,9,119.17753639887705,0
2026-03-19,34,2,39,32.16,0,2,0,48.623958816890756,0
2026-03-19,34,3,29,32.16,0,2,0,58.04157602274157,0
2026-03-19,35,1,48,169.41,0,6,0,114.13832508291058,0
2026-03-19,35,2,44,169.41,0,6,0,26.612824344789573,0
2026-03-19,35,3,55,169.41,0,6,0,64.08745372534767,0
2026-03-19,36,1,56,200.45,0,27,0,37.99062909613749,0
2026-03-19,36,2,56,200.45,0,27,0,38.9333909929106,0
2026-03-19,36,3,52,200.45,0,27,0,48.90551275386416,0
2026-03-19,37,1,48,142.96,0,24,0,82.71455589409821,0
2026-03-19,37,2,51,142.96,0,24,0,41.012589685934415,0
2026-03-19,37,3,47,142.96,0,26,2,136.26529800155174,0
2026-03-19,38,1,82,416.08,0,15,0,245.21918688589983,0
2026-03-19,38,2,85,416.08,0,15,0,116.69899193722607,0
2026-03-19,38,3,79,416.08,0,15,0,100.17399801900083,0
2026-03-19,39,1,44,184.81,0,8,0,25.08023200945639,0
2026-03-19,39,2,53,184.81,0,8,0,42.30734583101607,0
2026-03-19,39,3,55,184.81,0,8,0,152.41745756646435,1
2026-03-19,40,1,48,147.66,0,28,0,95.69971945575304,0
2026-03-19,40,2,46,147.66,0,28,0,110.38566341459585,1
2026-03-19,40,3,42,147.66,0,28,0,25.5093289115562,0
2026-03-19,41,1,61,275.92,0,10,0,118.02868496819009,0
2026-03-19,41,2,57,275.92,0,10,0,57.251458434659405,0
2026-03-19,41,3,62,275.92,0,10,0,133.33710749901215,0
2026-03-19,42,1,42,79.05,0,16,0,48.519738540065696,0
2026-03-19,42,2,46,79.05,0,16,0,32.534419684747974,0
2026-03-19,42,3,48,79.05,0,16,0,130.1761695227956,0
2026-03-19,43,1,78,403.08,0,16,0,141.7133097808169,0
2026-03-19,43,2,76,403.08,0,16,0,49.68038536499238,0
2026-03-19,43,3,147,403.08,1,16,0,418.14600154380594,0
2026-03-19,44,1,30,46.53,0,27,0,22.38685350610601,0
2026-03-19,44,2,38,46.53,0,27,0,85.74084264113695,0
2026-03-19,44,3,53,46.53,0,27,0,122.195967035126,0
2026-03-19,45,1,77,493.57,0,11,0,209.07865842708588,0
2026-03-19,45,2,83,493.57,0,11,0,103.37970435005691,0
2026-03-19,45,3,82,493.57,0,11,0,103.61447709016632,0
2026-03-19,46,1,73,388.4,0,29,0,90.17495054276438,0
2026-03-19,46,2,77,388.4,0,29,0,209.27410266660232,0
2026-03-19,46,3,62,388.4,0,29,0,45.727163323819205,0
2026-03-19,47,1,55,107.37,0,14,0,45.00791687459017,0
2026-03-19,47,2,45,107.37,0,14,0,55.81692250979369,0
2026-03-19,47,3,51,107.37,0,14,0,124.09607142047665,0
2026-03-19,48,1,30,12.71,0,20,0,36.04798739997184,0
2026-03-19,48,2,35,12.71,0,20,0,93.88611274967653,0
2026-03-19,48,3,40,12.71,0,20,0,25.32934984123845,0
2026-03-19,49,1,74,409.58,0,8,0,114.08091593274318,0
2026-03-19,49,2,77,409.58,0,8,0,146.9683143256673,0
2026-03-19,49,3,78,409.58,0,8,0,141.92139998522603,0
2026-03-19,50,1,65,356.36,0,18,0,71.47771608264483,0
2026-03-19,50,2,75,356.36,0,18,0,127.79394454907941,0
2026-03-19,50,3,65,356.36,0,18,0,35.97419755561651,0
2026-03-20,1,1,70,394.74,0,4,0,80.97726459459484,0
2026-03-20,1,2,69,394.74,0,4,0,80.41557779559412,0
2026-03-20,1,3,69,394.74,0,4,0,201.61462413443127,0
2026-03-20,2,1,51,107.84,0,4,0,126.27290764819885,0
2026-03-20,2,2,36,107.84,0,4,0,99.29670821633937,0
2026-03-20,2,3,43,107.84,0,4,0,117.06557600597992,0
2026-03-20,3,1,57,261.97,0,2,0,105.10471974069752,0
2026-03-20,3,2,53,261.97,0,3,1,43.23463812006652,0
2026-03-20,3,3,66,261.97,0,2,0,176.63696685044988,0
2026-03-20,4,1,57,300.28,0,28,0,56.10849609154023,0
2026-03-20,4,2,61,300.28,0,28,0,145.61287107386417,0
2026-03-20,4,3,70,300.28,0,28,0,173.0461800746341,0
2026-03-20,5,1,31,32.76,0,11,5,62.0972992008287,0
2026-03-20,5,2,39,32.76,0,6,0,38.1466067874087,0
2026-03-20,5,3,43,32.76,0,6,0,60.29323584256122,1
2026-03-20,6,1,69,307.7,0,11,0,138.48934925938744,0
2026-03-20,6,2,64,307.7,0,11,0,123.66938838361818,0
2026-03-20,6,3,63,307.7,0,11,0,126.27614523197987,0
2026-03-20,7,1,30,93.56,0,8,0,61.40462379565157,0
2026-03-20,7,2,48,93.56,0,8,0,64.5571383855017,0
2026-03-20,7,3,37,93.56,0,8,0,72.3281627936612,0
2026-03-20,8,1,40,41.88,0,27,0,26.607211282512182,0
2026-03-20,8,2,42,41.88,0,27,0,31.173883826754224,0
2026-03-20,8,3,73,41.88,1,27,0,48.69522529798845,0
2026-03-20,9,1,80,474.95,0,10,0,147.49171761698648,0
2026-03-20,9,2,77,474.95,0,10,0,169.3777508936928,0
2026-03-20,9,3,84,474.95,0,10,0,88.44214081021443,0
2026-03-20,10,1,86,483.16,0,29,0,217.9595157424248,0
2026-03-20,10,2,83,483.16,0,29,0,197.25180586395643,0
2026-03-20,10,3,79,483.16,0,29,0,62.7210277391104,0
2026-03-20,11,1,75,406.11,0,8,0,125.03203255964111,0
2026-03-20,11,2,64,406.11,0,8,0,160.31693085155206,0
2026-03-20,11,3,85,406.11,0,8,0,216.646738845953,0
2026-03-20,12,1,50,159.26,0,10,0,100.00359999466019,0
2026-03-20,12,2,42,159.26,0,10,0,32.75810508910359,0
2026-03-20,12,3,57,159.26,0,10,0,74.52970536773063,0
2026-03-20,13,1,39,57.86,0,9,0,67.09193725932442,0
2026-03-20,13,2,53,57.86,0,9,0,157.44045863657675,0
2026-03-20,13,3,38,57.86,0,9,0,47.78399556693945,0
2026-03-20,14,1,75,345.27,0,13,0,51.91883470922923,0
2026-03-20,14,2,64,345.27,0,13,0,166.47737302961715,0
2026-03-20,14,3,81,345.27,0,13,0,109.39359773564755,0
2026-03-20,15,1,57,225.67,0,3,0,87.58955441472574,0
2026-03-20,15,2,53,225.67,0,3,0,118.17392408558179,1
2026-03-20,15,3,53,225.67,0,3,0,33.86148402795157,0
2026-03-20,16,1,42,69.8,0,2,0,66.5734178360291,0
2026-03-20,16,2,40,69.8,0,2,0,92.78355351874431,0
2026-03-20,16,3,38,69.8,0,2,0,25.28711472025803,0
2026-03-20,17,1,55,252.64,0,17,0,79.40028015212502,0
2026-03-20,17,2,67,252.64,0,17,0,175.41005544113557,0
2026-03-20,17,3,61,252.64,0,17,0,100.96016127184596,0
2026-03-20,18,1,41,26.85,0,24,0,97.8424724587838,0
2026-03-20,18,2,33,26.85,0,24,0,61.930267664389795,0
2026-03-20,18,3,38,26.85,0,25,1,43.1137466650567,0
2026-03-20,19,1,72,455.57,0,24,0,113.77699053573869,0
2026-03-20,19,2,91,455.57,0,24,0,94.03576308583932,0
2026-03-20,19,3,76,455.57,0,24,0,74.20882173381158,1
2026-03-20,20,1,50,136.8,0,25,0,107.05941771135473,0
2026-03-20,20,2,55,136.8,0,25,0,32.05832967254149,0
2026-03-20,20,3,57,136.8,0,25,0,77.49553703086228,0
2026-03-20,21,1,70,334.64,0,6,0,83.82166887050012,0
2026-03-20,21,2,73,334.64,0,6,0,147.60699964691383,0
2026-03-20,21,3,71,334.64,0,6,0,211.6027474121988,0
2026-03-20,22,1,47,162.74,0,4,0,27.086741529295864,0
2026-03-20,22,2,54,162.74,0,4,0,129.63346147919958,0
2026-03-20,22,3,101,162.74,1,4,0,175.8278039242047,0
2026-03-20,23,1,64,264.83,0,13,0,139.52951588887544,0
2026-03-20,23,2,64,264.83,0,13,0,136.18438170668716,0
2026-03-20,23,3,67,264.83,0,13,0,195.8206915332492,0
2026-03-20,24,1,57,277.89,0,9,0,60.561595016579695,0
2026-03-20,24,2,65,277.89,0,9,0,189.53773401031611,0
2026-03-20,24,3,61,277.89,0,9,0,77.83369105392974,0
2026-03-20,25,1,46,100.58,0,23,0,133.77945689757044,0
2026-03-20,25,2,44,100.58,0,23,0,108.80893558478442,0
2026-03-20,25,3,46,100.58,0,23,0,108.05842156815321,0
2026-03-20,26,1,81,485.1,0,28,0,227.92632832035397,0
2026-03-20,26,2,90,485.1,0,28,0,136.42906664762867,0
2026-03-20,26,3,88,485.1,0,28,0,195.8011748673169,0
2026-03-20,27,1,73,389.82,0,4,0,165.4163307703184,0
2026-03-20,27,2,66,389.82,0,4,0,111.8218236891265,0
2026-03-20,27,3,65,389.82,0,4,0,138.42678154305904,0
2026-03-20,28,1,91,470.35,0,2,0,233.6195429069707,0
2026-03-20,28,2,73,470.35,0,2,0,198.53667715059572,0
2026-03-20,28,3,75,470.35,0,2,0,143.09267933439162,0
2026-03-20,29,1,78,448.47,0,4,0,98.76192628649609,0
2026-03-20,29,2,83,448.47,0,4,0,136.6491380445211,0
2026-03-20,29,3,76,448.47,0,4,0,185.29597422221508,0
2026-03-20,30,1,64,302.97,0,6,0,138.97498190118927,0
2026-03-20,30,2,66,302.97,0,6,0,179.80403324655364,0
2026-03-20,30,3,58,302.97,0,6,0,126.12007332102563,0
2026-03-20,31,1,88,461.72,0,16,0,88.44446522467969,0
2026-03-20,31,2,74,461.72,0,16,0,161.9501772821654,0
2026-03-20,31,3,90,461.72,0,16,0,226.25513623406422,0
2026-03-20,32,1,41,53.36,0,15,0,29.801155795059707,0
2026-03-20,32,2,37,53.36,0,15,0,97.76816153097899,0
2026-03-20,32,3,36,53.36,0,15,0,48.8420238044141,0
2026-03-20,33,1,40,106.03,0,4,0,33.56753105434396,0
2026-03-20,33,2,51,106.03,0,4,0,140.62693353006557,0
2026-03-20,33,3,42,106.03,0,4,0,78.09970258035924,0
2026-03-20,34,1,33,32.16,0,2,0,77.11614153418184,0
2026-03-20,34,2,40,32.16,0,2,0,87.35993918538867,0
2026-03-20,34,3,29,32.16,0,2,0,75.30514406774878,0
2026-03-20,35,1,53,169.41,0,6,0,121.80247805150478,0
2026-03-20,35,2,52,169.41,0,6,0,147.68626570094165,0
2026-03-20,35,3,52,169.41,0,6,0,97.77797861317597,0
2026-03-20,36,1,56,200.45,0,27,0,42.162624997011434,0
2026-03-20,36,2,51,200.45,0,34,7,124.75201959761644,0
2026-03-20,36,3,59,200.45,0,30,3,112.37935167573286,0
2026-03-20,37,1,42,142.96,0,24,0,78.47098053517061,0
2026-03-20,37,2,51,142.96,0,24,0,135.30182660792772,0
2026-03-20,37,3,45,142.96,0,24,0,110.77705840439157,0
2026-03-20,38,1,71,416.08,0,15,0,196.4101224956092,0
2026-03-20,38,2,75,416.08,0,15,0,91.42876720003169,0
2026-03-20,38,3,80,416.08,0,15,0,106.83700023851208,0
2026-03-20,39,1,60,184.81,0,8,0,145.0241972389915,0
2026-03-20,39,2,55,184.81,0,8,0,63.44903232403204,0
2026-03-20,39,3,50,184.81,0,8,0,37.57382879693618,0
2026-03-20,40,1,47,147.66,0,28,0,49.63263379143339,0
2026-03-20,40,2,44,147.66,0,28,0,26.078683307054813,0
2026-03-20,40,3,48,147.66,0,28,0,140.5122804397488,0
2026-03-20,41,1,55,275.92,0,10,0,95.02169868938114,0
2026-03-20,41,2,121,275.92,1,10,0,289.67256672630367,0
2026-03-20,41,3,69,275.92,0,10,0,95.94201364760289,0
2026-03-20,42,1,47,79.05,0,16,0,45.50634789334655,0
2026-03-20,42,2,39,79.05,0,16,0,109.72605223805394,0
2026-03-20,42,3,52,79.05,0,16,0,143.6986176546149,0
2026-03-20,43,1,73,403.08,0,16,0,57.921199668178474,0
2026-03-20,43,2,75,403.08,0,16,0,88.45364106288233,0
2026-03-20,43,3,70,403.08,0,16,0,107.42148305331158,0
2026-03-20,44,1,49,46.53,0,27,0,34.01736003044539,0
2026-03-20,44,2,35,46.53,0,27,0,87.22616214713081,0
2026-03-20,44,3,33,46.53,0,27,0,85.00194097567878,0
2026-03-20,45,1,75,493.57,0,11,0,165.3347243543245,0
2026-03-20,45,2,83,493.57,0,11,0,221.39304086658885,0
2026-03-20,45,3,86,493.57,0,11,0,238.1376966154793,0
2026-03-20,46,1,68,388.4,0,29,0,159.01354476636524,0
2026-03-20,46,2,70,388.4,0,29,0,124.15199615824734,0
2026-03-20,46,3,73,388.4,0,29,0,88.5516724491555,1
2026-03-20,47,1,40,107.37,0,14,0,119.20621087826903,0
2026-03-20,47,2,49,107.37,0,14,0,74.7360550284859,0
2026-03-20,47,3,42,107.37,0,14,0,96.02470956148711,0
2026-03-20,48,1,40,12.71,0,20,0,50.19295347253291,0
2026-03-20,48,2,37,12.71,0,20,0,82.45630139734781,0
2026-03-20,48,3,36,12.71,0,20,0,107.30960467745066,0
2026-03-20,49,1,82,409.58,0,8,0,57.05597622134133,0
2026-03-20,49,2,79,409.58,0,8,0,100.93581099337693,0
2026-03-20,49,3,81,409.58,0,14,6,105.2410655713381,0
2026-03-20,50,1,71,356.36,0,27,9,143.4934615366601,0
2026-03-20,50,2,74,356.36,0,18,0,119.37867624203442,1
2026-03-20,50,3,76,356.36,0,18,0,170.4811560393165,0
2026-03-21,1,1,76,394.74,0,4,0,108.63218036571261,0
2026-03-21,1,2,77,394.74,0,4,0,224.45083835565765,0
2026-03-21,1,3,80,394.74,0,4,0,187.52739512433777,0
2026-03-21,2,1,51,107.84,0,4,0,152.03433739727896,0
2026-03-21,2,2,50,107.84,0,4,0,63.95615915509909,0
2026-03-21,2,3,53,107.84,0,4,0,76.6980874949584,0
2026-03-21,3,1,62,261.97,0,5,3,131.32400146627472,0
2026-03-21,3,2,61,261.97,0,2,0,135.03133173278408,0
2026-03-21,3,3,63,261.97,0,2,0,53.05754154270279,0
2026-03-21,4,1,80,300.28,0,28,0,194.6920733923122,0
2026-03-21,4,2,78,300.28,0,28,0,183.15514652715396,0
2026-03-21,4,3,70,300.28,0,28,0,174.9449278737319,0
2026-03-21,5,1,42,32.76,0,6,0,101.21850055699302,0
2026-03-21,5,2,45,32.76,0,6,0,113.35678593916288,0
2026-03-21,5,3,38,32.76,0,6,0,94.46596882068016,0
2026-03-21,6,1,70,307.7,0,11,0,159.44104475269398,0
2026-03-21,6,2,58,307.7,0,11,0,37.945101771133594,0
2026-03-21,6,3,68,307.7,0,11,0,192.00614019994217,0
2026-03-21,7,1,55,93.56,0,8,0,140.56061207555777,0
2026-03-21,7,2,49,93.56,0,8,0,123.28549076343714,0
2026-03-21,7,3,46,93.56,0,8,0,86.09541281811313,0
2026-03-21,8,1,49,41.88,0,27,0,124.96203633472312,0
2026-03-21,8,2,37,41.88,0,27,0,90.14830155016654,0
2026-03-21,8,3,49,41.88,0,27,0,92.84263991891272,0
2026-03-21,9,1,87,474.95,0,10,0,232.82111242756514,0
2026-03-21,9,2,86,474.95,0,10,0,139.6524900322892,0
2026-03-21,9,3,95,474.95,0,10,0,50.94807957153654,0
2026-03-21,10,1,89,483.16,0,29,0,47.69820816673378,0
2026-03-21,10,2,83,483.16,0,29,0,62.987178172869896,0
2026-03-21,10,3,88,483.16,0,29,0,54.502386353723885,0
2026-03-21,11,1,88,406.11,0,8,0,185.19368830283355,0
2026-03-21,11,2,77,406.11,0,8,0,152.2314397662778,0
2026-03-21,11,3,79,406.11,0,8,0,77.72756054360053,1
2026-03-21,12,1,49,159.26,0,10,0,141.38078069549582,0
2026-03-21,12,2,48,159.26,0,10,0,123.95349885804157,0
2026-03-21,12,3,56,159.26,0,10,0,45.251364405357066,0
2026-03-21,13,1,44,57.86,0,9,0,62.18489747624312,0
2026-03-21,13,2,52,57.86,0,9,0,87.40152439305454,0
2026-03-21,13,3,48,57.86,0,9,0,129.52728484547606,0
2026-03-21,14,1,70,345.27,0,13,0,120.27715730775459,0
2026-03-21,14,2,74,345.27,0,13,0,95.40979034697754,1
2026-03-21,14,3,73,345.27,0,13,0,55.98585849292471,0
2026-03-21,15,1,60,225.67,0,3,0,177.31906651213816,0
2026-03-21,15,2,70,225.67,0,3,0,162.1162166404937,0
2026-03-21,15,3,52,225.67,0,3,0,90.44130041428194,0
2026-03-21,16,1,36,69.8,0,2,0,107.82593304509523,0
2026-03-21,16,2,46,69.8,0,2,0,128.92634334673872,0
2026-03-21,16,3,46,69.8,0,2,0,40.24194104759613,0
2026-03-21,17,1,65,252.64,0,25,8,99.53393861941557,0
2026-03-21,17,2,60,252.64,0,17,0,57.46896022009516,0
2026-03-21,17,3,74,252.64,0,17,0,102.16126219069385,0
2026-03-21,18,1,44,26.85,0,24,0,77.00263663530035,0
2026-03-21,18,2,38,26.85,0,24,0,50.531546271704556,1
2026-03-21,18,3,44,26.85,0,24,0,107.38059268410761,0
2026-03-21,19,1,91,455.57,0,24,0,75.8941918627569,0
2026-03-21,19,2,89,455.57,0,24,0,156.81933734442458,0
2026-03-21,19,3,83,455.57,0,24,0,167.3842409509819,0
2026-03-21,20,1,47,136.8,0,25,0,78.93649974672775,0
2026-03-21,20,2,49,136.8,0,25,0,44.70973346521689,0
2026-03-21,20,3,107,136.8,1,25,0,277.7405165459841,0
2026-03-21,21,1,79,334.64,0,6,0,211.06002546099984,0
2026-03-21,21,2,69,334.64,0,6,0,189.9990207088316,0
2026-03-21,21,3,81,334.64,0,9,3,57.44076869915277,0
2026-03-21,22,1,48,162.74,0,4,0,90.34971003333833,1
2026-03-21,22,2,53,162.74,0,4,0,67.22850135891463,0
2026-03-21,22,3,52,162.74,0,4,0,96.12604306798477,0
2026-03-21,23,1,58,264.83,0,13,0,148.16620485859335,0
2026-03-21,23,2,72,264.83,0,13,0,113.21623107003623,0
2026-03-21,23,3,66,264.83,0,13,0,196.73799733844604,0
2026-03-21,24,1,70,277.89,0,9,0,89.55144731091455,0
2026-03-21,24,2,71,277.89,0,9,0,143.94933867703537,1
2026-03-21,24,3,71,277.89,0,9,0,118.75166053889697,0
2026-03-21,25,1,46,100.58,0,23,0,38.882717650125244,0
2026-03-21,25,2,44,100.58,0,23,0,81.80023044820922,0
2026-03-21,25,3,40,100.58,0,23,0,20.877177153029542,0
2026-03-21,26,1,90,485.1,0,28,0,253.53422776334259,0
2026-03-21,26,2,89,485.1,0,28,0,256.0297735593701,0
2026-03-21,26,3,86,485.1,0,28,0,119.37113103464375,0
2026-03-21,27,1,83,389.82,0,4,0,220.36652131277944,0
2026-03-21,27,2,82,389.82,0,4,0,71.52192178467561,0
2026-03-21,27,3,84,389.82,0,4,0,190.4099362768687,0
2026-03-21,28,1,80,470.35,0,2,0,162.65953975216945,0
2026-03-21,28,2,81,470.35,0,4,2,198.0178802095698,0
2026-03-21,28,3,87,470.35,0,2,0,144.90119196327743,0
2026-03-21,29,1,79,448.47,0,4,0,234.33911617390854,0
2026-03-21,29,2,88,448.47,0,4,0,50.600366995622466,0
2026-03-21,29,3,88,448.47,0,4,0,232.7545059674062,0
2026-03-21,30,1,68,302.97,0,6,0,158.09299072317847,0
2026-03-21,30,2,67,302.97,0,6,0,146.14039522016296,0
2026-03-21,30,3,76,302.97,0,6,0,149.30581269268617,0
2026-03-21,31,1,87,461.72,0,16,0,141.32376594476307,0
2026-03-21,31,2,83,461.72,0,16,0,145.50620689677797,0
2026-03-21,31,3,86,461.72,0,16,0,78.22443684236234,0
2026-03-21,32,1,43,53.36,0,15,0,100.17179989388974,0
2026-03-21,32,2,44,53.36,0,15,0,63.64436794178589,0
2026-03-21,32,3,40,53.36,0,15,0,30.90468014730833,0
2026-03-21,33,1,51,106.03,0,4,0,28.314579754397258,0
2026-03-21,33,2,47,106.03,0,4,0,45.19310839197969,0
2026-03-21,33,3,50,106.03,0,4,0,144.81115562557048,0
2026-03-21,34,1,39,32.16,0,2,0,110.0725159774245,0
2026-03-21,34,2,31,32.16,0,2,0,41.27040099693514,0
2026-03-21,34,3,43,32.16,0,2,0,78.50230760749953,0
2026-03-21,35,1,67,169.41,0,6,0,184.51607319544306,0
2026-03-21,35,2,64,169.41,0,6,0,188.1441147268162,0
2026-03-21,35,3,63,169.41,0,6,0,100.69043454837896,0
2026-03-21,36,1,62,200.45,0,27,0,104.8767566296966,0
2026-03-21,36,2,59,200.45,0,27,0,85.92208901129646,0
2026-03-21,36,3,59,200.45,0,27,0,47.7048060205416,1
2026-03-21,37,1,52,142.96,0,24,0,145.24244171389353,0
2026-03-21,37,2,52,142.96,0,24,0,116.12698469352796,0
2026-03-21,37,3,56,142.96,0,24,0,29.651282271033377,0
2026-03-21,38,1,89,416.08,0,15,0,197.69234044585104,0
2026-03-21,38,2,82,416.08,0,20,5,94.01475283533092,0
2026-03-21,38,3,73,416.08,0,15,0,201.25037426773227,0
2026-03-21,39,1,62,184.81,0,8,0,183.55215545004813,0
2026-03-21,39,2,58,184.81,0,8,0,68.54745791662934,0
2026-03-21,39,3,58,184.81,0,8,0,163.72602383790246,0
2026-03-21,40,1,53,147.66,0,28,0,95.43445734427848,0
2026-03-21,40,2,54,147.66,0,28,0,145.43851525039443,0
2026-03-21,40,3,53,147.66,0,28,0,33.93361185703442,0
2026-03-21,41,1,55,275.92,0,10,0,149.3807010315935,0
2026-03-21,41,2,64,275.92,0,10,0,150.01136266568886,0
2026-03-21,41,3,65,275.92,0,10,0,163.38545562337754,0
2026-03-21,42,1,43,79.05,0,16,0,45.57332243466515,0
2026-03-21,42,2,41,79.05,0,16,0,110.3959874432151,0
2026-03-21,42,3,57,79.05,0,16,0,78.26701580106035,0
2026-03-21,43,1,75,403.08,0,16,0,165.7682624821603,0
2026-03-21,43,2,79,403.08,0,16,0,185.31393496198632,0
2026-03-21,43,3,75,403.08,0,16,0,90.69349240597133,0
2026-03-21,44,1,39,46.53,0,27,0,30.022929600164478,1
2026-03-21,44,2,48,46.53,0,27,0,98.18712408552815,0
2026-03-21,44,3,45,46.53,0,30,3,39.38403587505323,0
2026-03-21,45,1,78,493.57,0,11,0,168.8651386620588,0
2026-03-21,45,2,89,493.57,0,11,0,262.59540056877404,0
2026-03-21,45,3,89,493.57,0,11,0,94.03383080734869,0
2026-03-21,46,1,77,388.4,0,29,0,144.038126634218,0
2026-03-21,46,2,77,388.4,0,29,0,201.08123662863673,0
2026-03-21,46,3,76,388.4,0,29,0,164.7381399887724,0
2026-03-21,47,1,45,107.37,0,14,0,35.311426535215034,0
2026-03-21,47,2,55,107.37,0,14,0,117.45489622685608,0
2026-03-21,47,3,51,107.37,0,14,0,118.74805776680509,0
2026-03-21,48,1,44,12.71,0,20,0,73.9220738936443,0
2026-03-21,48,2,43,12.71,0,20,0,40.36841204028279,0
2026-03-21,48,3,45,12.71,0,20,0,50.39529290615974,0
2026-03-21,49,1,82,409.58,0,8,0,115.55227996960775,0
2026-03-21,49,2,86,409.58,0,8,0,124.73720520282608,0
2026-03-21,49,3,80,409.58,0,8,0,197.37603112416002,0
2026-03-21,50,1,61,356.36,0,18,0,64.74415487415924,0
2026-03-21,50,2,71,356.36,0,18,0,167.59034318291498,0
2026-03-21,50,3,147,356.36,1,18,0,206.46265986773184,0
2026-03-22,1,1,82,394.74,0,4,0,178.43705496755442,0
2026-03-22,1,2,73,394.74,0,4,0,209.9679297424768,0
2026-03-22,1,3,79,394.74,0,4,0,143.5618100822712,0
2026-03-22,2,1,97,107.84,1,4,0,209.49204695419726,1
2026-03-22,2,2,52,107.84,0,7,3,123.85835112939212,0
2026-03-22,2,3,48,107.84,0,8,4,127.29555136672133,0
2026-03-22,3,1,67,261.97,0,2,0,148.84030564332372,0
2026-03-22,3,2,56,261.97,0,2,0,94.58271019609936,0
2026-03-22,3,3,73,261.97,0,2,0,81.223503745535,0
2026-03-22,4,1,76,300.28,0,28,0,149.86512298808435,0
2026-03-22,4,2,72,300.28,0,28,0,76.82138324364391,0
2026-03-22,4,3,75,300.28,0,28,0,140.25068198388277,0
2026-03-22,5,1,44,32.76,0,6,0,72.17689735921267,0
2026-03-22,5,2,44,32.76,0,6,0,30.756197315447377,0
2026-03-22,5,3,40,32.76,0,6,0,76.1552999511568,0
2026-03-22,6,1,77,307.7,0,11,0,67.9991333157747,0
2026-03-22,6,2,73,307.7,0,11,0,196.14365216006118,0
2026-03-22,6,3,74,307.7,0,11,0,169.4607016643364,0
2026-03-22,7,1,58,93.56,0,8,0,116.95139218996773,0
2026-03-22,7,2,55,93.56,0,8,0,58.297766419853176,0
2026-03-22,7,3,50,93.56,0,8,0,62.76549295575145,0
2026-03-22,8,1,42,41.88,0,27,0,26.624211354979494,0
2026-03-22,8,2,43,41.88,0,27,0,66.5539631283551,0
2026-03-22,8,3,39,41.88,0,27,0,101.6063179764985,0
